chapter,transcript,is_present,id,start_frame,end_frame
ch07,no,true,ch07_1996174_1996383,99809,99819
ch07,which animal,true,ch07_1997890_1999570,99894,99978
ch07,okay,true,ch07_2010568_2010945,100528,100547
ch07,well let's be patient and talk about these things here,true,ch07_2010945_2013404,100547,100670
ch07,what animal eats this?,true,ch07_2013702_2015042,100685,100752
ch07,bunnies,true,ch07_2017495_2018238,100875,100912
ch07,<noise>,true,ch07_2018339_2019114,100917,100956
ch07,<noise>,true,ch07_2020075_2022920,101004,101146
ch07,and where do we see these?,true,ch07_2023976_2025496,101199,101275
ch07,careful not too far in your mouth,true,ch07_2026418_2027629,101321,101381
ch07,where did we see these?,true,ch07_2028024_2028994,101401,101450
ch07,mushrooms,true,ch07_2032973_2033448,101649,101672
ch07,where do we see mushrooms,true,ch07_2033448_2034458,101672,101723
ch07,where do you see them growing?,true,ch07_2034700_2035824,101735,101791
ch07,in woods,true,ch07_2036888_2037446,101844,101872
ch07,you do,true,ch07_2037446_2038189,101872,101909
ch07,that's right,true,ch07_2038189_2039139,101909,101957
ch07,when,true,ch07_2043538_2044038,102177,102202
ch07,did you?,true,ch07_2045947_2046918,102297,102346
ch07,what in <name>?,true,ch07_2047134_2048199,102357,102410
ch07,where?,true,ch07_2049748_2050389,102487,102519
ch07,on a log,true,ch07_2052488_2053226,102624,102661
ch07,where was the log?,true,ch07_2053226_2054036,102661,102702
ch07,ho,true,ch07_2062340_2062601,103117,103130
ch07,yeah yeah yeah,true,ch07_2063692_2065453,103185,103273
ch07,i remember you pointing them out,true,ch07_2065453_2066817,103273,103341
ch07,there were quite a lot of them weren't there?,true,ch07_2066817_2068360,103341,103418
ch07,but would we pick those mushrooms and eat them off the log?,true,ch07_2069799_2073023,103490,103651
ch07,do you think we'd do that?,true,ch07_2075699_2076639,103785,103832
ch07,do you think we'd pick them and bring them home,true,ch07_2077011_2078521,103851,103926
ch07,and eat them?,true,ch07_2078521_2079080,103926,103954
ch07,why not?,true,ch07_2079747_2080409,103987,104020
ch07,yeah,true,ch07_2083455_2084766,104173,104238
ch07,they might do darling,true,ch07_2090214_2091438,104511,104572
ch07,did you learn that from 'into the woods'?,true,ch07_2091438_2092930,104572,104646
ch07,well you just know that do you?,true,ch07_2093958_2095800,104698,104790
ch07,yeah,true,ch07_2096429_2096979,104821,104849
ch07,so we only ever eat mush,true,ch07_2097009_2098385,104850,104919
ch07,no,true,ch07_2102087_2102237,105104,105112
ch07,let's talk about,true,ch07_2102237_2102856,105112,105143
ch07,what about this?,true,ch07_2102856_2103746,105143,105187
ch07,what's this little chap?,true,ch07_2103811_2104851,105191,105243
ch07,have you ever eaten a lemon?,true,ch07_2108217_2109620,105411,105481
ch07,no,true,ch07_2112432_2112754,105622,105638
ch07,would you know what,true,ch07_2112754_2113603,105638,105680
ch07,no i don't think anyone would like to eat a lemon like that,true,ch07_2113812_2116427,105691,105821
ch07,just like that,true,ch07_2117076_2117659,105854,105883
ch07,why not?,true,ch07_2117679_2118409,105884,105920
ch07,coz it's really <noise>,true,ch07_2121083_2124733,106054,106237
ch07,makes you get like that <noise>,true,ch07_2125026_2126520,106251,106326
ch07,but what i do like lemon,true,ch07_2127101_2129159,106355,106458
ch07,i like lemon cake,true,ch07_2129159_2130199,106458,106510
ch07,we like lemon cake don't we?,true,ch07_2130360_2131735,106518,106587
ch07,we've had lemon cake before,true,ch07_2132360_2133764,106618,106688
ch07,oh,true,ch07_2134830_2134962,106742,106748
ch07,yeah,true,ch07_2134962_2135063,106748,106753
ch07,i was just gonna say,true,ch07_2135063_2135738,106753,106787
ch07,what's mommy's favourite ice cream?,true,ch07_2135738_2137099,106787,106855
ch07,i love lemon ice cream,true,ch07_2138926_2141082,106946,107054
ch07,it's very refreshing,true,ch07_2142334_2143654,107117,107183
ch07,yeah,false,ch07_2166124_2166333,108306,108317
ch07,while she goes and gets the other toy,false,ch07_2166333_2167830,108317,108392
ch07,out of all those foods on the table,false,ch07_2168872_2171089,108444,108554
ch07,what's your favourite one that you like eating?,false,ch07_2171323_2173193,108566,108660
ch07,yeah,false,ch07_2185648_2186400,109282,109320
ch07,your favourite food that we just had on the table,false,ch07_2187438_2189754,109372,109488
ch07,what was the favourite one?,false,ch07_2189754_2190839,109488,109542
ch07,what do you eat quite a lot of?,false,ch07_2191013_2192202,109551,109610
ch07,carrots,false,ch07_2193885_2194735,109694,109737
ch07,because you're like a bunny rabbit aren't you darling?,false,ch07_2195270_2197139,109764,109857
ch07,and you like eating leeks in mommy's soup don't you?,false,ch07_2202360_2205679,110118,110284
ch07,when it when it gets colder we'll buy some leeks,false,ch07_2206807_2209027,110340,110451
ch07,and you can help me make some soups okay?,false,ch07_2209158_2211086,110458,110554
ch07,would you like to do that?,false,ch07_2211227_2212018,110561,110601
ch07,would you like to do that?,false,ch07_2215216_2216060,110761,110803
ch07,or we could make some lemon cake,false,ch07_2217106_2219926,110855,110996
ch07,what do you think?,false,ch07_2222250_2222840,111112,111142
ch07,would you like me to get you a tissue?,false,ch07_2232255_2233785,111613,111689
ch07,<name>,false,ch07_2237432_2237769,111872,111888
ch07,no,false,ch07_2248871_2249034,112444,112452
ch07,i mean in whole wide world,false,ch07_2249034_2250347,112452,112517
ch07,what,false,ch07_2254294_2254625,112715,112731
ch07,more than cheese?,false,ch07_2254625_2256325,112731,112816
ch07,are you serious?,false,ch07_2259818_2260928,112991,113046
ch07,what,false,ch07_2261578_2261950,113079,113097
ch07,more than chocolate?,false,ch07_2261950_2263700,113097,113185
ch07,what,false,ch07_2266132_2266433,113307,113322
ch07,more than cake?,false,ch07_2266433_2268333,113322,113417
ch07,noo,false,ch07_2269953_2271443,113498,113572
ch07,what characters can you think of?,false,ch07_2357680_2359140,117884,117957
ch08,ricarda's gonna bring you a fork,false,ch08_8100_9810,405,490
ch08,so we can play with the fork so we can pretend to do some eating,false,ch08_10063_13270,503,664
ch08,and we're gonna bring you a globe,false,ch08_14026_16145,701,807
ch08,and a globe is like a miniature version of the world,false,ch08_16553_19613,828,981
ch08,so you know when mummy says that you and baby <name> and daddy are my world?,false,ch08_20141_24051,1007,1203
ch08,that's the planet earth,false,ch08_24696_26036,1235,1302
ch08,and that's the planet on which we live,false,ch08_26152_28127,1308,1406
ch08,it's like a big round map,false,ch08_29318_30858,1466,1543
ch08,and we're going to have,false,ch08_31574_32813,1579,1641
ch08,<name> we're gonna have a monocle,false,ch08_33494_35696,1675,1785
ch08,which is like,false,ch08_36192_37142,1810,1857
ch08,look look at mommy,false,ch08_37578_38676,1879,1934
ch08,there's a monocle,false,ch08_38949_40038,1947,2002
ch08,which is like the glasses but just for one eye,false,ch08_40470_42957,2024,2148
ch08,so it's like half a glass,false,ch08_43193_45182,2160,2259
ch08,that you pop in one eye to see,false,ch08_45625_47215,2281,2361
ch08,and then we're gonna have a torch to play with,false,ch08_48638_51252,2432,2563
ch08,you said you wanted to play with the torch,false,ch08_51662_53488,2583,2674
ch08,so there's gonna be a torch for you to play with,false,ch08_54017_55657,2701,2783
ch08,and then there's going to be a cup,false,ch08_59228_60958,2961,3048
ch08,to drink out of so we can pretend to have some tea and coffee,false,ch08_61807_64863,3090,3243
ch08,and then there's going to be a drill,false,ch08_65462_67396,3273,3370
ch08,what can we do with a drill?,false,ch08_67645_68798,3382,3440
ch08,which toys do you want?,false,ch08_70270_71251,3514,3563
ch08,do you remember which six toys mommy's just told you about?,false,ch08_72819_75268,3641,3763
ch08,which one are you most excited about playing with?,false,ch08_76626_78986,3831,3949
ch08,is it the fork or the cup or the globe or the drill or the monocle or the torch?,false,ch08_79698_88557,3985,4428
ch08,the torch is that the one you're most excited about?,false,ch08_89828_92130,4491,4606
ch08,can you tell mommy why you're most excited about it?,false,ch08_92493_94606,4625,4730
ch08,but ricarda is gonna bring you a drill to play with,false,ch08_109609_112113,5480,5606
ch08,would you like to play with the drill rather than the hammer?,false,ch08_112697_115058,5635,5753
ch08,what've you got?,true,ch08_138808_139459,6940,6973
ch08,and what's this one?,true,ch08_156681_157516,7834,7876
ch08,is it a screwdriver?,true,ch08_160435_161854,8022,8093
ch08,or is it a what did mommy say it was?,true,ch08_162301_164401,8115,8220
ch08,do you remember?,true,ch08_168255_168965,8413,8448
ch08,starts with the da,true,ch08_171568_172486,8578,8624
ch08,dada,true,ch08_176712_177502,8836,8875
ch08,dri,true,ch08_179527_180403,8976,9020
ch08,drill,true,ch08_182359_182889,9118,9144
ch08,it's a drill that's right,true,ch08_184681_186551,9234,9328
ch08,and it goes <noise>,true,ch08_188065_191253,9403,9563
ch08,and it drills a hole in the wall,true,ch08_191253_193106,9563,9655
ch08,we can turn it on ready?,true,ch08_196411_197941,9821,9897
ch08,think the switch is here,true,ch08_198632_199732,9932,9987
ch08,oh,true,ch08_203705_204277,10185,10214
ch08,i think it might be out of batteries,true,ch08_204277_205835,10214,10292
ch08,i don't think it's working darling,true,ch08_211633_213067,10582,10653
ch08,i think it's out of batteries,true,ch08_213067_214518,10653,10726
ch08,can mommy fix it?,true,ch08_224055_225195,11203,11260
ch08,ooh,true,ch08_225802_226482,11290,11324
ch08,hang on mummy need to see what kind of battery it is,true,ch08_226482_228944,11324,11447
ch08,oh,true,ch08_231176_231516,11559,11576
ch08,no,true,ch08_231516_231855,11576,11593
ch08,mommy's not got that size batteries,true,ch08_232675_234355,11634,11718
ch08,shall we pretend that it switches on?,true,ch08_235504_237749,11775,11887
ch08,yeah hang on,true,ch08_238880_240040,11944,12002
ch08,oh,true,ch08_241660_241990,12083,12100
ch08,it's on,true,ch08_241990_242658,12100,12133
ch08,it's really bright isn't it?,true,ch08_243516_244895,12176,12245
ch08,is it super super bright?,true,ch08_246032_247547,12302,12377
ch08,wow,true,ch08_250275_250915,12514,12546
ch08,oh,true,ch08_250915_251185,12546,12559
ch08,it's so bright,true,ch08_251185_252728,12559,12636
ch08,it's lighting up the whole room,true,ch08_253273_254840,12664,12742
ch08,i know but we are pretending darling,true,ch08_258399_260217,12920,13011
ch08,what can't you do darling?,true,ch08_265977_267303,13299,13365
ch08,you can't do the switch?,true,ch08_271808_273087,13590,13654
ch08,there you go mommy do the switch for you,true,ch08_273529_275069,13676,13753
ch08,it's on now,true,ch08_276099_276830,13805,13842
ch08,let's play pretend,true,ch08_277107_278090,13855,13904
ch08,it's not on,true,ch08_282395_283239,14120,14162
ch08,let's pretend it's on,true,ch08_283435_284729,14172,14236
ch08,should we pretend?,true,ch08_286074_286854,14304,14343
ch08,like play?,true,ch08_288341_289120,14417,14456
ch08,and can you tell mommy what other toys there are?,true,ch08_290156_291930,14508,14596
ch08,do you want to play with these toys as well?,true,ch08_292228_293891,14611,14695
ch08,it's a cup of tea,true,ch08_298958_299618,14948,14981
ch08,ooh,true,ch08_300067_300657,15003,15033
ch08,yummy,true,ch08_300967_301525,15048,15076
ch08,blow,true,ch08_301943_302373,15097,15119
ch08,oh,true,ch08_305498_305588,15275,15279
ch08,is it a bit hot?,true,ch08_305588_306605,15279,15330
ch08,blow fast,true,ch08_308015_308715,15401,15436
ch08,you don't want to drink it,true,ch08_310112_311072,15506,15554
ch08,shall mommy drink it,true,ch08_311072_311952,15554,15598
ch08,hmm,true,ch08_311952_312063,15598,15603
ch08,eh,true,ch08_313376_314026,15669,15701
ch08,heh,true,ch08_314485_314725,15724,15736
ch08,mommy try some?,true,ch08_314982_315838,15749,15792
ch08,should mommy try?,true,ch08_316461_317042,15823,15852
ch08,<noise>,true,ch08_318430_319249,15922,15962
ch08,mhm,true,ch08_320258_321311,16013,16066
ch08,you want some water?,true,ch08_323125_323963,16156,16198
ch08,mommy pour some water in there,true,ch08_323963_325095,16198,16255
ch08,<noise>,true,ch08_325755_327465,16288,16373
ch08,you want some actual water in the cup?,true,ch08_330175_332155,16509,16608
ch08,okay mommy will get you some water in a minute,true,ch08_332889_334719,16644,16736
ch08,you want actual water in this cup?,true,ch08_338182_339937,16909,16997
ch08,okay mommy get you some in a minute,true,ch08_341309_343097,17065,17155
ch08,what other things you'd like to play with?,true,ch08_343236_344775,17162,17239
ch08,<name> what other toys are there?,true,ch08_354454_356009,17723,17800
ch08,what's this one?,true,ch08_363103_363786,18155,18189
ch08,can you tell mommy what it is?,true,ch08_364470_365660,18224,18283
ch08,or even better tell mommy how many prongs there are,true,ch08_368631_371281,18432,18564
ch08,can we count them together? there's,true,ch08_371435_372744,18572,18637
ch08,one,true,ch08_373369_374012,18668,18701
ch08,two,true,ch08_374474_374614,18724,18731
ch08,three,true,ch08_375773_376123,18789,18806
ch08,four,true,ch08_377405_378045,18870,18902
ch08,five,true,ch08_378928_379708,18946,18985
ch08,he wants water in the cup,true,ch08_386338_388167,19317,19408
ch08,do you want water separately to playing with the cup?,true,ch08_389875_392821,19494,19641
ch08,ah,false,ch08_542707_543067,27135,27153
ch08,should we have some musical instruments to play with?,false,ch08_543357_545305,27168,27265
ch08,shall mommy tell you which instruments we're gonna get?,false,ch08_550366_552458,27518,27623
ch08,<name> which what's your favourite musical instrument?,false,ch08_556503_560593,27825,28030
ch08,do you know?,false,ch08_561813_562378,28091,28119
ch08,do you like drums?,false,ch08_565233_566741,28262,28337
ch08,yeah so let's,false,ch08_568499_570241,28425,28512
ch08,i think we're gonna have a drum to play with,false,ch08_570716_572917,28536,28646
ch08,and i think what do you know what comes with drums?,false,ch08_574288_577188,28714,28859
ch08,what about some cymbals?,false,ch08_578719_581639,28936,29082
ch08,should we get some cymbals to play with as well?,false,ch08_583707_585847,29185,29292
ch08,they smash together and they make noise? cymbals,false,ch08_586521_590381,29326,29519
ch08,and then we're gonna get a trumpet,false,ch08_591296_594396,29565,29720
ch08,do you know how to play the trumpet?,false,ch08_594950_596115,29748,29806
ch08,you go <noise>,false,ch08_596115_599025,29806,29951
ch08,and we're gonna get a saxophone,false,ch08_599712_601533,29986,30077
ch08,you use a saxophone to play jazz,false,ch08_602345_604844,30117,30242
ch08,mommy likes some jazz,false,ch08_604866_605956,30243,30298
ch08,that's quite a cool instrument,false,ch08_606687_608309,30334,30415
ch08,and then we're gonna get a bell to ring,false,ch08_609009_612229,30450,30611
ch08,and we're gonna get some claves,false,ch08_613458_615117,30673,30756
ch08,claves are the wooden sticks that you knock together,false,ch08_615184_617473,30759,30874
ch08,and they're a percussion instrument,false,ch08_617687_619197,30884,30960
ch08,and we gonna knock them together and they gonna make really nice sound,false,ch08_622331_625557,31117,31278
ch08,does that sound like fun?,false,ch08_625883_626972,31294,31349
ch08,can you tell mommy which instruments we're gonna get?,false,ch08_628662_630617,31433,31531
ch08,so we're gonna have drums,false,ch08_631817_633587,31591,31679
ch08,you want drums?,false,ch08_635582_636332,31779,31817
